artist,albums,tracks,bytes,in_active,active_tracks
Royal Scandal,1,1,4242789,no,0
Ruby The Hatchet,1,1,8207878,no,0
Rudy Winston,1,1,4712283,no,0
Ruei-Bin Chen,1,1,4310663,no,0
Ruelle,1,1,3535129,no,0
Rufus Wainwright,1,1,3666125,no,0
Rum And Black,1,1,3366332,no,0
Run Dmc,1,1,4697940,no,0
Run Level Zero,1,1,4531585,no,0
"Run The Jewels, Aqua Teen Hunger Force",1,1,2676707,no,0
"Run The Jewels, El-P",1,1,2734704,no,0
Run-D.M.C.,1,1,4589994,no,0
Runaway June,1,1,3202232,no,0
Rune RK,1,1,3472561,no,0
Rupert Holmes,1,1,4246405,no,0
Rusko,1,1,2592809,no,0
Rusted Root,1,1,4093891,no,0
Rvshvd,1,1,3454688,no,0
Ryan Mack,1,1,2304375,no,0
Ryan Woods,1,1,2988592,no,0
Rye Rye,1,1,3079857,no,0
Ryn Weaver,1,1,3027176,no,0
"Röyksopp, Alison Goldfrapp",1,1,6041908,no,0
"Röyksopp, Barker & Baumecker",1,1,6582822,no,0
"Röyksopp, Beki Mari",1,1,7271639,no,0
"Röyksopp, Disfreq",1,1,6745296,no,0
"Röyksopp, Jennifer Loveless",1,1,2940412,no,0
"Röyksopp, Man Without Country",1,1,5900514,no,0
"S.M. The Performance, ZEDD",1,1,5928684,no,0
S.Murk,1,1,4007120,no,0
S.P.Y,1,1,4332506,no,0
S333XGOD,1,1,2016711,no,0
S3RL,1,1,3534670,no,0
SAINT PHNX,1,1,3803534,no,0
SAINt JHN,1,1,2799835,no,0
SAMURAI,1,1,2857242,no,0
SANTA,1,1,3283856,no,0
SASASAS,1,1,995834,no,0
SAY ANYTHING,1,1,2691032,no,0
SAYGRACE,1,1,3123882,no,0
SAYMYNAME,1,1,3217318,no,0
SCARLETT_,1,1,2528752,no,0
SDH Semiotics Department of Heteronyms,1,1,3284609,no,0
SEGA,1,1,3929420,no,0
SEICHE,1,1,1465727,no,0
SET TO STUN,1,1,7999126,no,0
"SG Lewis, Clairo",1,1,2995972,no,0
SHAED,1,1,2927497,no,0
SHAHMEN,1,1,3099753,no,0
SHAKKA,1,1,3469718,no,0
"SHDØW, Nevaeh",1,1,3251248,no,0
SHXCXCHCXSH,1,1,4818936,no,0
SIAMES,1,1,2923924,no,0
SID,1,1,1413236,no,0
"SINIZTER, ONI INC., Depths of Titan",1,1,2252460,no,0
"SINIZTER, luga",1,1,1480465,no,0
SIVERNOT,1,1,3932507,no,0
"SKIYE, Maurizzle",1,1,4127737,no,0
"SKIYE, Noir Dnb",1,1,3058884,no,0
SLOE JACK,1,1,2224464,no,0
"SMG, Trex",1,1,4225176,no,0
SML8,1,1,4205740,no,0
SMiLE.dk,1,1,2932939,no,0
SOPHIE,1,1,8651551,no,0
SOSMULA,1,1,1872428,no,0
"SOTA, A.M.C",1,1,2827675,no,0
"SOTA, Disrupta, Mila Falls",1,1,2461316,no,0
"SOTA, Master Error, Amplify",1,1,3039810,no,0
"SOTA, Primate",1,1,3037604,no,0
"SOTA, Sub Zero",1,1,2594427,no,0
SPYAIR,1,1,3695436,no,0
SQWOZ BAB,1,1,2485761,no,0
SRSQ,1,1,4799810,no,0
STARSET,1,1,4490533,no,0
"STATE OF MINE, No Resolve",1,1,3427122,no,0
STRFKR,1,1,3759191,no,0
SUNG MIN JE,1,1,4317686,no,0
"SVDDEN DEATH, PeelingFlesh, Nimda & yvm3",1,1,3025433,no,0
SVRVPHIM,1,1,1870820,no,0
"SWARM, Brian Lenington",1,1,4874104,no,0
"SWARM, Caster",1,1,3050622,no,0
SWAVAY,1,1,2772124,no,0
SYREX,1,1,1748173,no,0
"SZA, Calvin Harris",1,1,2682456,no,0
"SZA, Doja Cat",1,1,2683758,no,0
"SZA, Justin Bieber",1,1,2928461,no,0
"SZA, The Weeknd & Travis Scott",1,1,3322864,no,0
Saarkoth,1,1,5630083,no,0
Saber Gang,1,1,1331385,no,0
Sabira Evans,1,1,2130939,no,0
Sabled Sun,1,1,3886754,no,0
Saccharinne,1,1,4109928,no,0
Sachi,1,1,2423544,no,0
"Sachi, Kanine",1,1,2599479,no,0
Sad Alex,1,1,2568991,no,0
Sad Park,1,1,3113423,no,0
"Sada Baby, Wiz Khalifa",1,1,2894848,no,0
"Sadat, Alaa Fifty, Cypress Hill",1,1,3634515,no,0
Sadfriendd,1,1,895037,no,0
"Sadfriendd, Ghostface Playa",1,1,1668466,no,0
Sadhu,1,1,2156891,no,0
Sadie Fine,1,1,3488861,no,0
Sadness,1,1,5694411,no,0
Saez,1,1,3610445,no,0
Safety,1,1,4282988,no,0
Sage Introspekt,1,1,4680417,no,0
"Sage, haydys",1,1,3474507,no,0
Sages comme des sauvages,1,1,5227954,no,0
SahBabii,1,1,2581528,no,0
Saige Davis,1,1,3762491,no,0
Saint Etienne,1,1,6278244,no,0
Saint Joshua,1,1,2894495,no,0
Saint Levant,1,1,2639659,no,0
"Saint Rigal, Kiersten Huang",1,1,3617766,no,0
Saint Vitus,1,1,6514507,no,0
Saint Wellesley,1,1,2244610,no,0
Salem,1,1,2733872,no,0
Sally Dige,1,1,3329843,no,0
Salt-N-Pepa,1,1,3071712,no,0
Sam Akpro,1,1,3233777,no,0
"Sam Binga, Redders",1,1,2699494,no,0
"Sam Binga, Rider Shafique",1,1,3589451,no,0
Sam Feldt,1,1,2914288,no,0
Sam Feldt & Sigma feat. Gia Koka,1,1,3156485,no,0
"Sam Feldt, Hook N Sling",1,1,2971882,no,0
Sam Hunt,1,1,2994650,no,0
Sam KDC,1,1,6725364,no,0
Sam Lamar,1,1,3475818,no,0
Sam Tinnesz,1,1,2462788,no,0
Samael,1,1,3742387,no,0
Samstone,1,1,3578372,no,0
"Samstone, weronika",1,1,4183237,no,0
Samuel K_,1,1,2454571,no,0
"Samwise, johto",1,1,1906070,no,0
San Holo,1,1,4295522,no,0
"San Holo, Bipolar Sunshine",1,1,2841224,no,0
"SanTo, johnny",1,1,2375211,no,0
Sander Kleinenberg,1,1,6816591,no,0
Sandra,1,1,3724697,no,0
"Sangarang, Avie Sheck",1,1,2010699,no,0
"Sangarang, Kristen Merritt",1,1,2908499,no,0
"Sangarang, Melfi",1,1,2587703,no,0
Sangre de Muerdago,1,1,3206699,no,0
"Sanguisugabogg, Aaron Heard",1,1,3031441,no,0
"Sanguisugabogg, Defeated Sanity",1,1,5823980,no,0
Santa Muerte Thrash_Crossover,1,1,2317948,no,0
Santiano,1,1,3211775,no,0
Sapataria,1,1,1806477,no,0
Saphir,1,1,2073082,no,0
Sapphire,1,1,4062940,no,0
"Sara Noxx, 18 Summers",1,1,7176415,no,0
Sarah Cothran,1,1,2955345,no,0
"Sarah Cothran, Wuki",1,1,2755287,no,0
Sarah McLachlan,1,1,4182567,no,0
Sasha Alex Sloan,1,1,3050481,no,0
Satan,1,1,2154955,no,0
Satellite High,1,1,3159000,no,0
"Saturna, Huck.Jorris",1,1,3135317,no,0
Saucy Dog,1,1,4137666,no,0
Saul Williams,1,1,2502481,no,0
"Savage Ga$p, 93FEETOFSMOKE",1,1,2088234,no,0
Savages,1,1,2615803,no,0
Savannah Saturn,1,1,1875679,no,0
Save Us from the Archon,1,1,3271310,no,0
Savlonic,1,1,3013648,no,0
Savoy Brown,1,1,9109781,no,0
Saweetie,1,1,1934617,no,0
"Saweetie, GALXARA",1,1,2668917,no,0
SayMaxWell,1,1,2761898,no,0
SayWeCanFly,1,1,3389077,no,0
"Sayuri, MY FIRST STORY",1,1,4922424,no,0
ScHoolboy Q,1,1,4754581,yes,17
Scala,1,1,2202340,no,0
Scale$,1,1,2523640,no,0
Scanty Sandwich,1,1,2315252,no,0
Scave,1,1,4255382,no,0
"Scene Queen, 6arelyhuman",1,1,1947348,no,0
Scepticism,1,1,6628758,no,0
Schell Games,1,1,2364844,no,0
School Of Seven Bells,1,1,4111689,no,0
Scissor Sisters,1,1,2591579,no,0
Scorey,1,1,2171212,no,0
Scorngrain,1,1,4221324,no,0
Scott Helman,1,1,3327642,no,0
Scott Moon,1,1,4203484,no,0
Scotty Cruz,1,1,2916421,no,0
"Scratch Massive, MRD, Koudlam",1,1,5467828,no,0
"Scum, Madopelli, Mikahl Lawless",1,1,3187100,no,0
"Scum, Smallz One",1,1,3428382,no,0
"Scum, Tyler Stone Jones",1,1,1867260,no,0
Scumisdead,1,1,2601258,no,0
Sea Wolf,1,1,3442871,no,0
Seal,1,1,5584612,no,0
Sean Hall,1,1,3489367,no,0
Sean Kennedy,1,1,2353122,no,0
Sean Paul feat. Alexis Jordan,1,1,3342838,no,0
Seatbelts,1,1,3072261,no,0
Sebastian Komor,1,1,2278096,no,0
"Sebii, Maple",1,1,2217387,no,0
Secession Studios,1,1,3058620,no,0
Second Salem,1,1,3910193,no,0
Secondhand Serenade,1,1,2835148,no,0
Secret Squirrel,1,1,3395616,no,0
"Seduction, Eruption",1,1,4969056,no,0
SeeD,1,1,5229896,no,0
Seekae,1,1,4768832,no,0
"Seekraze, Tao Maffa",1,1,4518864,no,0
"Seekraze, Tao Maffa, Meph, Notequal",1,1,4022922,no,0
Seer of the Void,1,1,4828377,no,0
Sekai No Owari,1,1,3223662,no,0
Selecta J-Man,1,1,4063298,no,0
"Selecta J-Man, DJ Limited",1,1,3129618,no,0
"Selena Gomez, Marshmello",1,1,3176359,no,0
"Sennix, Joe, maycey",1,1,2822496,no,0
Sense,1,1,2508447,no,0
Septon,1,1,4189920,no,0
"Sepultura, Devin Townsend",1,1,6855556,no,0
"Sepultura, Rob Cavestany",1,1,4725171,no,0
Seraphim System,1,1,3715604,no,0
Serge Gainsbourg,1,1,3954293,no,0
Sergio Monteiro,1,1,2690008,no,0
Serial Killaz,1,1,4387565,no,0
Serj Tankian,1,1,3692550,no,0
Serpent Omega,1,1,4118591,no,0
"Serum, Paul T, Edward Oberon",1,1,6366321,no,0
"Serum, The Riddler",1,1,2678830,no,0
"Serum, The Riddler, Bladerunner",1,1,2312493,no,0
Sesame Street,1,1,2098052,no,0
"SetLock, Prof",1,1,2093385,no,0
Seth Staton Watkins,1,1,2891197,no,0
Seth n' Sound,1,1,3218300,no,0
"Seth, 7ER0",1,1,2379434,no,0
Sevdaliza,1,1,3077902,no,0
Sexual Harrassment,1,1,5741217,no,0
"Shades, Ivy Lab",1,1,3368383,no,0
ShadowStep,1,1,3773541,no,0
Shaggy,1,1,3317624,no,0
Shakey Graves,1,1,5224390,no,0
Shalamar,1,1,4645939,no,0
Shallou,1,1,3455241,no,0
Shallow Side,1,1,3068661,no,0
Shane Koyczan and the Short Story Long,1,1,5955178,no,0
Shannon,1,1,3404826,no,0
Shantel May,1,1,3872450,no,0
Sharda,1,1,4814820,no,0
Sharkmuffin,1,1,2968811,no,0
"Sharon Jones, The Dap-Kings",1,1,3851474,no,0
Shattered Skies,1,1,5329381,no,0
Shawn Wasabi & YDG feat. Spacegirl Gemmy,1,1,2270529,no,0
Shawn Wasabi feat. Hollis,1,1,2879008,no,0
"Shawn Wasabi,YDG,Yung GEMMY",1,1,1960711,no,0
"ShayGray, Borgore",1,1,3025683,no,0
Shayne Orok,1,1,1347186,no,0
Shayper,1,1,5334491,no,0
Shaé Universe,1,1,2530521,no,0
She Pleasures Herself,1,1,3813306,no,0
Sheck Wes,1,1,2639993,no,0
Sheet Music Boss,1,1,1594052,no,0
Sheila E_,1,1,8537188,no,0
Sheku Kanneh-Mason,1,1,2824119,no,0
Shelby Taylor,1,1,4008174,no,0
Sheppard,1,1,3436937,no,0
Sheryfa Luna,1,1,3444889,no,0
"Shhadows, Small Planets, set",1,1,6408136,no,0
Shilpa Ray,1,1,4047052,no,0
Shimi Sonic,1,1,2533979,no,0
Shinju,1,1,3842120,no,0
Shiny Toy Guns,1,1,3536061,no,0
ShitKid,1,1,2714384,no,0
Shivaji,1,1,2979259,no,0
Shkrimpp,1,1,1726117,no,0
ShockOne,1,1,4648662,no,0
"ShockOne, DON DARKOE",1,1,2908613,no,0
Shoe,1,1,4288888,no,0
Shokran,1,1,1697913,no,0
Shonen Knife,1,1,3509343,no,0
Shores Of Null,1,1,4635493,no,0
Shorty b2b Al Sunshine & MC Nasty,1,1,137734923,no,0
"Shoshana Michel, Roxane Genot",1,1,5086162,no,0
"Shotgun Willy, Yung Craka",1,1,1983104,no,0
Shush,1,1,2707861,no,0
"Shut Up, Dance",1,1,3385031,no,0
"Shyun, Cruk",1,1,4586839,no,0
Shy’m,1,1,3589268,no,0
Sia and Kylie,1,1,2585151,no,0
"Sia, Cypress Hill, DJ FLICT",1,1,2727893,no,0
"Sibewest, LONOWN",1,1,3673996,no,0
Sid Dorey,1,1,1918360,no,0
Sid Phillips,1,1,1903293,no,0
"Sidewalks and Skeletons, Brothel, Prgtry",1,1,3564792,no,0
"Sidewalks and Skeletons, Suffer Ring",1,1,3532001,no,0
Siege of Hate,1,1,1424834,no,0
Siena Liggins,1,1,2110388,no,0
"Sigma, B Live, B Live 247",1,1,2008450,no,0
"Sigma, Scrufizzer, Jamakabi",1,1,2154243,no,0
Signal,1,1,4742790,no,0
Sigur Rós,1,1,4219043,no,0
Siiickbrain,1,1,3270730,no,0
"Sikdope, ATRIP, Virus Syndicate",1,1,2906884,no,0
"Sikdope, Interupt",1,1,1967411,no,0
Silent Circle,1,1,5031683,no,0
Silentó,1,1,2944540,no,0
Sim0ne,1,1,2797476,no,0
Simi Stone,1,1,2125565,no,0
Simon Curtis,1,1,3276787,no,0
Simon Diaz,1,1,1836159,no,0
Simon and Garfunkel,1,1,4849019,no,0
Simple Creatures,1,1,2709154,no,0
"Simskai, JAck The Ripper, Matzet",1,1,4125238,no,0
"Simula, Bou, Sydney Bryce",1,1,4117227,no,0
Sinead O'connor,1,1,4406365,no,0
Singles,1,1,2495738,no,0
Sinister Souls,1,1,5356803,no,0
"Sinizter, Flexatelli",1,1,2052886,no,0
Sion,1,1,3425445,no,0
Siouxsie and the Banshees,1,1,3590963,no,0
Sir Babygirl,1,1,3364501,no,0
Sir Mix-A-Lot,1,1,3620229,no,0
Sister Sledge,1,1,4511642,no,0
"Sitri, TR Tactics, Symplex, Disaszt, Chris.su, MNDSCP, DATI, Kaizen Flow, Intercept, Sly Chaos, Cyntax, Shadow Sect, The Clamps, Akov, Scout 22, Metal Work, Impex, Mythic Image, Screamarts, Skellytn,",1,1,3701015,no,0
Sivik,1,1,3547085,no,0
Sixpence None The Richer,1,1,3248684,no,0
Sixto Rein,1,1,3949447,no,0
Sixx_A.M_,1,1,3677729,no,0
Sjors Weijermars,1,1,1246448,no,0
Skaviński,1,1,4143549,no,0
"Skeler, Juche",1,1,4547173,no,0
"Skeler, RSAC",1,1,2324624,no,0
"Skeler, Ytho",1,1,3227723,no,0
Skeng Gee,1,1,5213196,no,0
"Skepsis, Frisco",1,1,2789950,no,0
"Skepsis, Kanine, Takura",1,1,3582040,no,0
"Skepsis, Original Sin",1,1,3152415,no,0
Skepta,1,1,3675623,no,0
Skiifall,1,1,2383497,no,0
Skillz1,1,1,4684567,no,0
Skin of Cecile,1,1,4727802,no,0
Skirple,1,1,4276446,no,0
Skit,1,1,4450936,no,0
Skitsystem,1,1,2540891,no,0
"Skorn, Ghostofblu",1,1,2665755,no,0
Skream & Benga,1,1,2927610,no,0
Skreaming Skeletons,1,1,4069458,no,0
"Skrillex, Noisia, josh pan, Dylan Brady",1,1,2624789,no,0
"Skrillex, PinkPantheress & Trippie Redd",1,1,2288612,no,0
Sky Ferreira,1,1,3991706,no,0
"Skyfall Beats, April 15",1,1,2466354,no,0
"Skyfall Beats, Bulletrain",1,1,2647855,no,0
"Skyfall Beats, Troshin",1,1,2049509,no,0
Skyfixing,1,1,4298146,no,0
Skylark,1,1,3736821,no,0
Skysia,1,1,2857837,no,0
Skyy,1,1,5944302,no,0
Slander,1,1,3224781,no,0
"Slander, Dylan Matthew",1,1,2752861,no,0
Sleep Good,1,1,3535443,no,0
Sleep Token,1,1,6424167,no,0
Sleepnet,1,1,3366374,no,0
Slice The Cake,1,1,7761418,no,0
Slick Rick,1,1,3672660,no,0
SloFevero,1,1,1061573,no,0
Slothrust,1,1,2687752,no,0
Sloujin,1,1,2784087,no,0
Slow Fall,1,1,3558204,no,0
Slow Meadow,1,1,4331295,no,0
Slushii,1,1,2756672,no,0
Small Crush,1,1,1006649,no,0
"Smith, mighty",1,1,2438716,no,0
"Smoke DZA, Wiz Khalifa, Curren$y",1,1,3129178,no,0
"Smoke DZA, Wiz Khalifa, The Smokers Club",1,1,3518550,no,0
Smoove,1,1,3815001,no,0
"Snails, Boogie T_",1,1,3615130,no,0
Sneakbo,1,1,3105108,no,0
Sneaks,1,1,3068947,no,0
Snoh Aalegra,1,1,3367959,no,0
"Snoop Dogg, War, Klypso",1,1,2645110,no,0
Snoop Lion,1,1,3226373,no,0
Snow,1,1,4225219,no,0
Snow Raven,1,1,5913062,no,0
Snow Strippers,1,1,2241507,no,0
Snow Tha Product,1,1,2235434,no,0
Snow Wife,1,1,2318440,no,0
Snowgoons,1,1,2800423,no,0
"Snowgoons, Mac Dre, 2UGLi",1,1,2435547,no,0
Snugs,1,1,3952891,no,0
So It Begins,1,1,3073566,no,0
Social Kid,1,1,3543736,no,0
Social Lovers,1,1,4050016,no,0
"Sody, Cavetown",1,1,3249622,no,0
Sofia Kourtesis,1,1,3962493,no,0
Sofia Mills,1,1,2496231,no,0
Soft Blade,1,1,3408518,no,0
Soft Cell,1,1,2379984,no,0
Soft Kill,1,1,5607759,no,0
Softball,1,1,2057304,no,0
Solann,1,1,2793303,no,0
Soldat Louis,1,1,5811252,no,0
Solex,1,1,3268657,no,0
Solomon Burke,1,1,2580940,no,0
Solomun,1,1,4605353,no,0
Solution .45,1,1,6888796,no,0
Somme,1,1,2800189,no,0
Sonder,1,1,3052355,no,0
Sonny & Cher,1,1,2337728,no,0
"Sonny Wern, Lyente, Quinten Circle, Zana",1,1,2307391,no,0
Sonya Belousova,1,1,2977845,no,0
"Soom T, Disrupt",1,1,3098122,no,0
Sophie Nichols,1,1,2620102,no,0
Sophon,1,1,2254476,no,0
"Sopik, Zeuz",1,1,5084293,no,0
"Sorrowfuldays, First Blood",1,1,2678798,no,0
Sorry If It's Loud,1,1,4791252,no,0
Soul For Real,1,1,4035869,no,0
Soul II Soul,1,1,3445263,no,0
Soulji,1,1,3904293,yes,1
Sound In Noise,1,1,5273701,no,0
Soundbwoy Killah,1,1,5703723,no,0
Soundz Grate,1,1,2036955,no,0
"Soundzo, Herbz",1,1,3107616,no,0
Sousa,1,1,6941848,no,0
Sovryn,1,1,4173725,no,0
"Sox, Jaybee (UK)",1,1,2194468,no,0
Space 92,1,1,5406058,no,0
Space raiders,1,1,3175839,no,0
Spacemonkeyz vs. Gorillaz,1,1,5469633,no,0
Spacyboi,1,1,3471333,no,0
Spank Rock,1,1,2635496,no,0
Spanky & Our Gang,1,1,2837954,no,0
"Speaker Louis, G-Class, Killa P, Afroditetoolively",1,1,3478892,no,0
Special Interest,1,1,4173317,no,0
Special Request,1,1,5279936,no,0
Spectre,1,1,4589094,no,0
Speedy Ortiz,1,1,2981024,no,0
"Spek One, JP Tha Hustler, RAZOR",1,1,3387164,no,0
Spellbook,1,1,3720668,no,0
Spence Hood,1,1,2978469,no,0
Spiderbait,1,1,1717896,no,0
Spike Jones,1,1,2038467,no,0
Spinal,1,1,5180563,no,0
Spiritualized,1,1,6234093,no,0
Spitboy,1,1,1490747,no,0
Splack Pack,1,1,2942848,no,0
Splanto,1,1,3475856,no,0
Split Enz,1,1,3254818,no,0
Spoil Engine,1,1,3962636,no,0
Spooky Baby,1,1,2397337,no,0
Spooky Black,1,1,3353288,no,0
Spor,1,1,4417257,no,0
Spritely,1,1,2527019,no,0
Spyder D,1,1,4871353,no,0
Squadie,1,1,1520757,no,0
Squarepusher,1,1,4102740,no,0
"Srav3R, Dj Noriken",1,1,2311657,no,0
St.Arnaud,1,1,2709958,no,0
Stacey Bassetti,1,1,2626712,no,0
Stacey Q,1,1,3704389,no,0
Stacked Like Pancakes,1,1,3946101,no,0
"Stan Christ, Nevlin",1,1,4172750,no,0
"Stan Christ, Zeltak",1,1,5399847,no,0
Stan Stead,1,1,3649353,no,0
Stan Van Outen,1,1,2134136,no,0
Stan Walker,1,1,3276279,no,0
Stand Atlantic,1,1,2622431,no,0
"Star.One, SoulState, Burt Cope",1,1,2480325,no,0
Starbomb,1,1,1767560,no,0
Stardust,1,1,6498081,no,0
Starer,1,1,5689588,no,0
Starkey,1,1,5425614,no,0
Starley,1,1,2999108,no,0
Starpoint,1,1,4733501,no,0
Stasis X,1,1,2753162,no,0
State Of Shock,1,1,2979409,no,0
Static-P,1,1,4387613,no,0
Statik G,1,1,3103967,no,0
Statiqbloom,1,1,4852962,no,0
"Stella Bossi, Auk_",1,1,3299426,no,0
Stella Donnelly,1,1,3305026,no,0
Stella Jang,1,1,2949216,no,0
Stellar Descent,1,1,56209729,no,0
Stephanie Mabey,1,1,2725946,no,0
Stephen Kovacevich,1,1,3107757,no,0
Stephen Sanchez,1,1,2869809,no,0
Steppes,1,1,2703494,no,0
"Steryx, JHITZU",1,1,3431805,no,0
Steve Aoki & grandson ft. Jasiah,1,1,2902544,no,0
"Steve Aoki, Bruce Buffer, Laidback Luke",1,1,3138346,no,0
"Steve Aoki, Deorro, MAKJ",1,1,2735789,no,0
"Steve Aoki, Louis Tomlinson",1,1,3150467,no,0
"Steve Aoki, Showtek, MAKJ",1,1,3232154,no,0
Steve Devon,1,1,3799025,no,0
Steve Hauschildt,1,1,6531008,no,0
Steven Bamidele,1,1,3470515,no,0
Steven Isserlis,1,1,1632341,no,0
Still Woozy,1,1,2291006,no,0
Stillers Tod,1,1,7027830,no,0
Stimulator Jones,1,1,2395705,no,0
"Stollgan, Dathek, Beats by Stollgan",1,1,2964717,no,0
Stone,1,1,7031467,no,0
Stone Cold Jzzle,1,1,2451136,no,0
Stormzy,1,1,3041033,no,0
Story Of The Year,1,1,3714667,no,0
"Strange U, Doctor Zygote, King Kashmere",1,1,863472,no,0
Strath,1,1,2745200,no,0
Stratovarius,1,1,5279926,no,0
Strawberry Alarm Clock,1,1,3285715,no,0
Strawberry Mountain,1,1,5279573,no,0
Street Drum Corps,1,1,2962585,no,0
Strunkiin,1,1,7562172,no,0
Stunna Girl,1,1,2389872,no,0
Sturgill Simpson,1,1,5083729,no,0
StéLouse,1,1,3138422,no,0
"Sub Focus, Katy B",1,1,2537611,no,0
"Sub Focus, Katy B, K Motionz",1,1,3537764,no,0
"Sub Focus, bbyclose, Kanine",1,1,2721859,no,0
"Sub Zero, Gino",1,1,3638628,no,0
"Sub Zero, T95, Genetics",1,1,4977349,no,0
"Sub Zero, bennie, Napes",1,1,3107935,no,0
SubLab,1,1,3842040,no,0
"SubLab, Juche",1,1,2916257,no,0
"SubLab, hyperforms",1,1,3390193,no,0
Subculture Sage,1,1,3750102,no,0
Subject,1,1,2775229,no,0
Subjects,1,1,4949094,no,0
Subrising,1,1,2606654,no,0
"Subsonic, Flowidus",1,1,3477726,no,0
Subtension,1,1,4306637,no,0
Subtronics,1,1,3083149,no,0
"Subtronics, Hedex, Irah",1,1,2134028,no,0
Subversivos,1,1,2368034,no,0
Sudan Archives,1,1,2865405,no,0
"Sudley, Anais",1,1,3060439,no,0
SudoName,1,1,2201416,no,0
Suffer,1,1,4663859,no,0
Sugababes,1,1,3018239,no,0
Sugar Ray,1,1,2975479,no,0
Sugarcult,1,1,3447945,no,0
Sugarhill Gang,1,1,13000967,no,0
Suicideyear,1,1,3782725,no,0
Sullivan King,1,1,2900610,yes,1
Sun City,1,1,6566425,no,0
SunShy,1,1,2644585,no,0
Sundial,1,1,3151977,no,0
Sunflower Bean,1,1,2308334,no,0
Sung,1,1,3884579,no,0
Sunn O))),1,1,11838169,no,0
Sunrot,1,1,6812078,no,0
Super Bowl DJ's,1,1,5810889,no,0
Super Guitar Bros,1,1,995477,no,0
Super Unison,1,1,2124920,no,0
Superchick,1,1,3110163,no,0
Supercommuter,1,1,3726556,no,0
Superet,1,1,3290619,no,0
Superfly,1,1,3990185,no,0
Superfruit,1,1,3507689,no,0
Superorganism,1,1,2572090,no,0
Supra,1,1,3735006,no,0
Sur Coast,1,1,2910925,no,0
Surf Curse,1,1,1787316,no,0
Surface,1,1,3792411,no,0
Surfaces,1,1,2471155,no,0
Surfing,1,1,3634370,no,0
Surly Grrly,1,1,1462792,no,0
Survive Said The Prophet,1,1,2958794,no,0
Susan Boyle,1,1,2985962,no,0
"Sustance, Duskee",1,1,2840779,no,0
Suzane,1,1,2923638,no,0
Suzanne Vega,1,1,1875278,no,0
Svalbard,1,1,4863355,no,0
"Svdden Death, Snails",1,1,3168802,no,0
"Svetec, Fatima Hajji, O.B.I., Vendex, Sikztah, HARMONIE (FR)",1,1,5482472,no,0
Svperior Dwells,1,1,3465150,no,0
Swalenz,1,1,2683519,no,0
Swampworm,1,1,4176326,no,0
Sweet Sensation,1,1,4741594,no,0
Swerzie,1,1,4039130,no,0
Sxye,1,1,2272462,no,0
Syn Cole & MIYA MIYA,1,1,2809261,no,0
Synergy,1,1,2581023,no,0
Synthvvitch,1,1,5195516,no,0
"Synymata, Q’aila",1,1,4770804,no,0
Syphilic,1,1,4129338,no,0
Syreeta,1,1,5127079,no,0
Sūrya,1,1,8376880,no,0
T+pazolite,1,1,4568254,no,0
"T+pazolite, Kobaryo",1,1,2573740,no,0
"T+pazolite, Laur",1,1,3138970,no,0
"T-rextasy, Audiotree",1,1,3189571,no,0
T.I_,1,1,3890052,no,0
T.M.Revolution,1,1,3534303,no,0
T3,1,1,5831476,no,0
T3CHN0PH0B1A,1,1,955530,no,0
"T95, DRS",1,1,4160401,no,0
"T95, Dread MC",1,1,2608364,no,0
"T95, T-MAN",1,1,3449238,no,0
T99,1,1,4021675,no,0
TAEMIN,1,1,2695612,no,0
"TANO_C Sound Team, DJ Myosuke",1,1,2496162,no,0
TCIYF,1,1,1362732,no,0
TEK IT EASY,1,1,2510532,no,0
"TEL, Age of the Wolf",1,1,5940928,no,0
TEMPOREX,1,1,2879129,no,0
TENSION,1,1,2087471,no,0
THE BEACHES,1,1,3956890,no,0
THE BOBBY LEES,1,1,2680527,no,0
THE DRIVER ERA,1,1,3271135,no,0
THE VOICES IN MY HEAD SLAM,1,1,1598104,no,0
TINI,1,1,2697215,no,0
TJ Hickey,1,1,1686239,no,0
TLZMN,1,1,2381300,no,0
TMSV,1,1,4286922,no,0
"TMSV, Samurai Breaks, THUGWIDOW",1,1,4765769,no,0
"TOKYO'S REVENGE, ZEDSU",1,1,2531116,no,0
TOMORROW X TOGETHER,1,1,2953676,no,0
TOOPOOR,1,1,3106212,no,0
TOPHAMHAT-KYO,1,1,2733676,no,0
TORY LANEZ,1,1,3523642,no,0
TPR,1,1,2118487,no,0
TQD,1,1,4906805,no,0
TRAQULA,1,1,2663468,no,0
TRAUMATIZE,1,1,3692718,no,0
TREASURE,1,1,3835358,no,0
TREFUEGO,1,1,2305005,no,0
TREVOR DANIEL,1,1,2572786,no,0
"TREVOR DANIEL, Selena Gomez",1,1,2939590,no,0
TRISTYS,1,1,3843060,no,0
TRUSTcompany,1,1,2963882,no,0
TRXSH GXD,1,1,3478902,no,0
"TS7, Slick Don",1,1,3540085,no,0
"TURNO, Basslayerz",1,1,3394514,no,0
"TURNO, Ben Snow",1,1,3684845,no,0
"TURNO, G DUB",1,1,3995291,no,0
"TURNO, Gino",1,1,3496104,no,0
"TURNO, Riko Dan",1,1,3613924,no,0
"TURNO, Skepsis, Charlotte Plank",1,1,2543431,no,0
TV On The Radio,1,1,4551195,no,0
TWRP,1,1,4146826,no,0
Taana Gardner,1,1,9150037,no,0
Tableau Mort,1,1,5386309,no,0
Tachanka,1,1,3576279,no,0
